index,Project ID,Contractor ID,Project County,Project City,Project ZIP,Climate Zone,Weather Station,Weather Station-Normalization,Project Completion Date,Customer Type,Size of Home,Volume of Home,Number of Units,Year Home Built,Total Project Cost ($),Contractor Incentive ($),Total Incentives ($),Amount Financed Through Program ($),Estimated Annual Electric Savings (kWh),Estimated Annual Gas Savings (MMBtu),Estimated First Year Energy Bill Savings ($),Baseline Electric (kWh),Baseline Gas (MMBtu),Reporting Electric (kWh),Reporting Gas (MMBtu),Evaluated Annual Electric Savings (kWh),Evaluated Annual Gas Savings (MMBtu),Central Hudson,Consolidated Edison,LIPA,National Grid,National Fuel Gas,NYSEG,Orange and Rockland,Rochester Gas and Electric,Location 1
2996,P00000736061,CY0000000785,Orange,Goshen,10924,5|A|Cold,725015,725038,04/19/2011,Market,3840.0,28320.0,1.0,2000.0,15619.6,500.0,1561.96,0.0,2393.0,2.42,417.37,12270.03,0.0,13975.65,0.0,-1705.62,0.0,False,False,False,False,False,False,True,False,"Goshen, NY 10924
(41.383219, -74.343148)"
2997,P00000736138,CY0000000023,Monroe,Rochester,14626,5|A|Cold,725290,725290,04/01/2011,Market,1294.0,9752.0,1.0,1945.0,2295.0,114.75,229.5,0.0,9.0,1.15,17.78,4845.18,0.0,2739.42,0.0,2105.77,0.0,False,False,False,False,False,True,False,False,"Rochester, NY 14626
(43.214513, -77.707056)"
2998,P00000736150,CY0000000313,Erie,Tonawanda,14150,5|A|Cold,725287,725287,05/12/2011,Market,1356.0,10848.0,1.0,1950.0,19550.0,500.0,1955.0,0.0,124.0,3.41,68.47,0.0,59.74,0.0,70.83,0.0,-11.09,False,False,False,False,True,False,False,False,"Tonawanda, NY 14150
(42.999597, -78.867291)"
2999,P00000736246,CY0000002397,Monroe,Rochester,14612,5|A|Cold,998009,725290,07/02/2011,Market,1296.0,10368.0,1.0,1989.0,4300.0,215.0,430.0,0.0,406.0,17.85,318.82,0.0,100.25,0.0,86.36,0.0,13.89,False,False,False,False,False,True,False,False,"Rochester, NY 14612
(43.261414, -77.670545)"
3000,P00000736251,CY0000000313,Erie,Getzville,14068,5|A|Cold,725280,725280,04/05/2011,Market,1864.0,14912.0,1.0,1974.0,3590.0,204.5,359.0,0.0,124.0,31.65,469.33,0.0,87.82,0.0,104.1,0.0,-16.28,False,False,False,False,True,False,False,False,"Getzville, NY 14068
(43.026744, -78.755861)"
3001,P00000736280,CY0000002531,Erie,Buffalo,14228,5|A|Cold,725280,725280,03/30/2011,Market,1790.0,14320.0,1.0,1977.0,3150.0,157.5,315.0,0.0,400.0,24.76,416.01,0.0,116.96,0.0,72.15,0.0,44.81,False,False,False,False,True,False,False,False,"Buffalo, NY 14228
(43.03041, -78.793874)"
3002,P00000736323,CY0000002397,Monroe,Rochester,14610,5|A|Cold,725290,725290,04/16/2011,Market,1536.0,12288.0,1.0,1915.0,3400.0,170.0,340.0,0.0,656.0,0.0,105.66,7882.71,0.0,8567.07,0.0,-684.36,0.0,False,False,False,False,False,True,False,False,"Rochester, NY 14610
(43.142968, -77.546413)"
3003,P00000736335,CY0000000795,Seneca,Seneca Falls,13148,5|A|Cold,725194,725190,04/29/2011,Market,2148.0,17184.0,1.0,1966.0,10517.88,500.0,1051.79,0.0,5246.0,55.56,1633.58,0.0,163.01,0.0,126.37,0.0,36.65,False,False,False,False,False,True,False,True,"Seneca Falls, NY 13148
(42.913822, -76.783976)"
3004,P00000736430,CY0000002565,Erie,Buffalo,14221,5|A|Cold,725280,725280,06/17/2011,Market,1404.0,11232.0,1.0,1955.0,13433.0,500.0,1343.3,12089.7,104.0,71.36,1022.94,0.0,142.68,0.0,108.13,0.0,34.55,False,False,False,False,True,False,False,False,"Buffalo, NY 14221
(42.980424, -78.728009)"
3005,P00000736432,CY0000001501,Erie,Buffalo,14226,5|A|Cold,725280,725280,04/07/2011,Market,1100.0,8800.0,1.0,1941.0,11390.0,500.0,1139.0,10251.0,720.0,45.39,760.44,0.0,105.23,0.0,75.78,0.0,29.45,False,False,False,False,True,False,False,False,"Buffalo, NY 14226
(42.970111, -78.798863)"
3006,P00000736444,CY0000001501,Niagara,North Tonawanda,14120,5|A|Cold,725287,725287,04/01/2011,Assisted,1950.0,15600.0,1.0,1920.0,8560.0,428.0,4280.0,0.0,720.0,54.09,883.92,0.0,155.63,0.0,133.25,0.0,22.38,False,False,False,False,True,False,False,False,"North Tonawanda, NY 14120
(43.05899, -78.852904)"
3007,P00000736447,CY0000002426,Monroe,Hilton,14468,5|A|Cold,998009,725290,04/19/2011,Market,3240.0,24300.0,1.0,1990.0,9337.0,466.85,933.7,0.0,839.0,13.36,324.84,21649.8,0.0,23969.9,0.0,-2320.1,0.0,False,False,False,False,False,True,False,False,"Hilton, NY 14468
(43.297841, -77.795818)"
3008,P00000736470,CY0000002985,Suffolk,Lindenhurst,11757,4|A|Mixed-Humid,744864,744864,03/03/2012,Market,1897.0,15176.0,,,5991.0,299.55,599.1,0.0,0.0,49.66,1036.28,5027.51,0.0,5079.6,0.0,-52.09,0.0,False,False,True,False,False,False,False,False,"Lindenhurst, NY 11757
(40.690158, -73.374734)"
3009,P00000736492,CY0000000313,Erie,Buffalo,14221,5|A|Cold,725280,725280,04/05/2011,Market,2392.0,19136.0,1.0,1957.0,5400.0,403.0,540.0,0.0,224.0,40.02,604.36,0.0,119.81,0.0,123.55,0.0,-3.74,False,False,False,False,True,False,False,False,"Buffalo, NY 14221
(42.980424, -78.728009)"
3010,P00000736657,CY0000000785,Rockland,Blauvelt,10913,5|A|Cold,725025,725025,04/12/2011,Market,2323.0,17963.0,1.0,1935.0,5912.0,295.6,591.2,0.0,1029.0,3.1,209.62,14449.58,157.79,13996.16,197.82,453.42,-40.03,False,False,False,False,False,False,True,False,"Blauvelt, NY 10913
(41.065355, -73.960786)"
3011,P00000736711,CY0000000785,Rockland,Pearl River,10965,5|A|Cold,725025,725025,04/23/2011,Market,2934.0,23472.0,1.0,1985.0,5928.0,296.4,592.8,0.0,1058.0,2.82,210.4,4926.53,100.65,4849.23,94.95,77.3,5.7,False,False,False,False,False,False,True,False,"Pearl River, NY 10965
(41.062283, -74.014437)"
3012,P00000736734,CY0000000006,Broome,Binghamton,13904,6|A|Cold,725150,725150,07/20/2011,Market,1684.0,13472.0,1.0,1920.0,4371.0,218.55,437.1,0.0,0.0,64.07,909.83,7023.27,109.37,11880.67,89.14,-4857.41,20.23,False,False,False,False,False,True,False,True,"Binghamton, NY 13904
(42.121021, -75.839057)"
3013,P00000736749,CY0000000305,Erie,Orchard Park,14127,5|A|Cold,725280,725280,04/27/2011,Market,2940.0,23520.0,1.0,1991.0,3872.0,193.6,387.2,0.0,17.0,24.39,349.01,0.0,115.0,0.0,98.47,0.0,16.53,False,False,False,False,True,False,False,False,"Orchard Park, NY 14127
(42.759115, -78.749616)"
3014,P00000736756,CY0000002426,Monroe,Rochester,14625,5|A|Cold,998009,725290,05/03/2011,Market,3828.0,28710.0,1.0,1964.0,4140.0,207.0,414.0,0.0,801.0,13.34,318.35,0.0,109.27,0.0,80.34,0.0,28.93,False,False,False,False,False,True,False,False,"Rochester, NY 14625
(43.146466, -77.505967)"
3015,P00000736775,CY0000000525,Monroe,Penfield,14526,5|A|Cold,998009,725290,06/24/2011,Market,988.0,7904.0,1.0,1954.0,2100.0,105.0,210.0,0.0,0.0,0.77,10.89,6000.72,55.09,3005.83,50.8,2994.89,4.29,False,False,False,False,False,True,False,False,"Penfield, NY 14526
(43.145637, -77.45526)"
3016,P00000736806,CY0000000004,Niagara,Niagara Falls,14305,5|A|Cold,998235,725287,06/01/2011,Assisted,1248.0,9984.0,1.0,1920.0,13067.0,500.0,5000.0,8067.0,0.0,56.55,802.97,0.0,96.36,0.0,58.9,0.0,37.46,False,False,False,False,True,False,False,False,"Niagara Falls, NY 14305
(43.117829, -79.033624)"
3017,P00000736813,CY0000000305,Niagara,North Tonawanda,14120,5|A|Cold,725287,725287,05/25/2011,Market,1120.0,8960.0,1.0,1994.0,5508.0,275.4,550.8,0.0,60.0,13.08,195.56,0.0,48.75,0.0,41.29,0.0,7.45,False,False,False,False,True,False,False,False,"North Tonawanda, NY 14120
(43.05899, -78.852904)"
3018,P00000736830,CY0000000004,Erie,Buffalo,14206,5|A|Cold,725280,725280,06/08/2011,Market,2348.0,18784.0,1.0,1900.0,9750.0,487.5,975.0,8775.0,0.0,66.97,950.92,5249.28,0.0,7267.53,0.0,-2018.25,0.0,False,False,False,False,False,True,False,False,"Buffalo, NY 14206
(42.880862, -78.811012)"
3019,P00000736864,CY0000003082,Erie,Tonawanda,14150,5|A|Cold,725287,725287,04/16/2011,Market,2356.0,18848.0,1.0,1853.0,9369.0,468.45,936.9,0.0,0.0,51.05,724.93,0.0,103.24,0.0,86.55,0.0,16.69,False,False,False,False,True,False,False,False,"Tonawanda, NY 14150
(42.999597, -78.867291)"
3020,P00000736875,CY0000000785,Rockland,New City,10956,5|A|Cold,725025,725025,04/13/2011,Market,2610.0,20880.0,1.0,1972.0,6237.0,311.85,623.7,0.0,425.0,5.16,141.73,5621.86,64.95,5376.11,56.49,245.75,8.46,False,False,False,False,False,False,True,False,"New City, NY 10956
(41.15036, -73.995074)"
3021,P00000736934,CY0000001211,Chemung,Elmira,14901,5|A|Cold,725156,725156,06/21/2011,Market,1600.0,12800.0,1.0,1910.0,16038.61,500.0,1603.86,13000.0,704.0,53.54,873.8,0.0,102.39,0.0,99.36,0.0,3.02,False,False,False,False,False,True,False,True,"Elmira, NY 14901
(42.080995, -76.765553)"
3022,P00000737007,CY0000000066,Erie,Buffalo,14207,5|A|Cold,725280,725280,06/04/2011,Assisted,1290.0,9975.0,1.0,1910.0,12331.0,500.0,5000.0,0.0,0.0,50.98,723.88,0.0,121.16,0.0,68.12,0.0,53.04,False,False,False,False,True,False,False,False,"Buffalo, NY 14207
(42.948761, -78.898159)"
3023,P00000737033,CY0000002408,Rockland,Suffern,10901,5|A|Cold,725025,725025,07/08/2011,Market,2730.0,20850.0,1.0,1968.0,8405.5,420.28,840.55,7000.0,347.0,57.14,867.14,12972.38,146.17,11902.42,125.8,1069.96,20.37,False,False,False,False,False,False,True,False,"Suffern, NY 10901
(41.126514, -74.114529)"
3024,P00000737039,CY0000002408,Orange,Warwick,10990,5|A|Cold,740001,725038,06/17/2011,Assisted,2520.0,19260.0,1.0,,2800.0,140.0,1400.0,0.0,0.0,40.1,489.87,5185.82,128.69,5061.3,87.54,124.51,41.15,False,False,False,False,False,False,True,False,"Warwick, NY 10990
(41.263165, -74.365461)"
3025,P00000737049,CY0000002408,Orange,Warwick,10990,5|A|Cold,740001,725038,06/17/2011,Market,2145.0,16185.0,1.0,1969.0,7466.0,373.3,746.6,6719.4,212.0,37.42,565.67,9065.0,0.0,7640.69,0.0,1424.31,0.0,False,False,False,False,False,False,True,False,"Warwick, NY 10990
(41.263165, -74.365461)"
3026,P00000737052,CY0000002544,Otsego,Richfield Springs,13439,6|A|Cold,725196,725150,07/06/2011,Assisted,1521.0,12438.0,1.0,1977.0,9587.0,671.09,4793.5,0.0,1729.0,19.79,812.14,6378.94,0.0,7694.19,0.0,-1315.25,0.0,False,False,False,False,False,True,False,False,"Richfield Springs, NY 13439
(42.853108, -74.997512)"
3027,P00000737063,CY0000002924,Orange,Monroe,10950,5|A|Cold,725038,725038,06/22/2011,Assisted,2300.0,20500.0,1.0,1975.0,9980.0,499.0,4990.0,0.0,0.0,37.63,534.33,10043.46,0.0,9579.19,0.0,464.28,0.0,False,False,False,False,False,False,True,False,"Monroe, NY 10950
(41.322198, -74.194618)"
3028,P00000737079,CY0000000313,Erie,Buffalo,14228,5|A|Cold,725280,725280,05/10/2011,Market,1992.0,15936.0,1.0,1968.0,5060.0,354.2,506.0,4554.0,57.0,26.05,379.37,0.0,126.05,0.0,100.89,0.0,25.16,False,False,False,False,True,False,False,False,"Buffalo, NY 14228
(43.03041, -78.793874)"
3029,P00000737280,CY0000002238,Monroe,Rochester,14606,5|A|Cold,725290,725290,05/13/2011,Market,1536.0,14592.0,1.0,1965.0,6399.0,319.95,639.9,0.0,40.0,15.92,232.44,6763.08,84.39,6735.4,65.9,27.69,18.49,False,False,False,False,False,True,False,False,"Rochester, NY 14606
(43.170242, -77.690241)"
3030,P00000737594,CY0000002539,Monroe,Rochester,14609,5|A|Cold,998009,725290,07/07/2011,Market,1080.0,8640.0,1.0,1925.0,8503.0,425.15,850.3,0.0,724.0,20.27,1205.1,0.0,96.8,0.0,82.14,0.0,14.66,False,False,False,False,False,True,False,False,"Rochester, NY 14609
(43.175867, -77.559147)"
3031,P00000737597,CY0000001501,Niagara,Lewiston,14092,5|A|Cold,725287,725287,04/12/2011,Market,1746.0,13968.0,1.0,1959.0,5670.0,283.5,567.0,0.0,720.0,32.5,577.36,0.0,170.46,0.0,126.47,0.0,43.99,False,False,False,False,True,False,False,False,"Lewiston, NY 14092
(43.169923, -79.017341)"
3032,P00000737605,CY0000000785,Rockland,Suffern,10901,5|A|Cold,725025,725025,06/08/2011,Market,2688.0,21504.0,1.0,1985.0,10888.0,500.0,1088.8,0.0,930.0,7.49,256.16,18040.06,231.14,15693.75,266.78,2346.31,-35.64,False,False,False,False,False,False,True,False,"Suffern, NY 10901
(41.126514, -74.114529)"
3033,P00000737607,CY0000000023,Wayne,Newark,14513,5|A|Cold,998009,725290,06/07/2011,Market,1416.0,11328.0,1.0,,7685.0,384.25,768.5,0.0,568.0,0.0,91.44,23308.99,0.0,4966.71,0.0,18342.29,0.0,False,False,False,False,False,True,False,False,"Newark, NY 14513
(43.063468, -77.094618)"
3034,P00000737612,CY0000000313,Erie,Buffalo,14217,5|A|Cold,725280,725280,05/10/2011,Market,1605.0,12840.0,1.0,1955.0,6430.0,450.1,643.0,0.0,368.0,59.42,903.02,0.0,54.96,0.0,57.51,0.0,-2.55,False,False,False,False,True,False,False,False,"Buffalo, NY 14217
(42.970263, -78.874694)"
3035,P00000737627,CY0000001501,Erie,Buffalo,14215,5|A|Cold,725280,725280,04/08/2011,Assisted,1520.0,12160.0,1.0,1925.0,4500.0,225.0,2250.0,0.0,1120.0,39.93,747.35,0.0,147.64,0.0,126.46,0.0,21.18,False,False,False,False,True,False,False,False,"Buffalo, NY 14215
(42.934202, -78.808435)"
3036,P00000740158,CY0000001245,Erie,Buffalo,14215,5|A|Cold,725280,725280,05/19/2011,Market,1392.0,11136.0,2.0,1940.0,2470.0,123.5,247.0,0.0,9.0,30.35,432.44,0.0,92.78,0.0,90.17,0.0,2.62,False,False,False,False,True,False,False,False,"Buffalo, NY 14215
(42.934202, -78.808435)"
3037,P00000737633,CY0000000023,Monroe,Rochester,14609,5|A|Cold,998009,725290,07/22/2011,Market,2292.0,18336.0,1.0,1929.0,4691.0,234.55,469.1,0.0,0.0,1.66,23.54,5456.84,74.33,8149.07,71.48,-2692.22,2.84,False,False,False,False,False,True,False,False,"Rochester, NY 14609
(43.175867, -77.559147)"
3038,P00000737683,CY0000002531,Erie,Buffalo,14221,5|A|Cold,725280,725280,04/23/2011,Market,1452.0,11616.0,1.0,1949.0,5525.0,276.25,552.5,0.0,575.0,25.21,450.59,0.0,104.03,0.0,114.71,0.0,-10.68,False,False,False,False,True,False,False,False,"Buffalo, NY 14221
(42.980424, -78.728009)"
3039,P00000737689,CY0000001501,Erie,Buffalo,14216,5|A|Cold,725280,725280,05/05/2011,Assisted,2550.0,20400.0,2.0,1917.0,12750.0,500.0,3225.0,9525.0,1440.0,27.62,624.0,0.0,69.08,0.0,38.66,0.0,30.41,False,False,False,False,True,False,False,False,"Buffalo, NY 14216
(42.94846, -78.861789)"
3040,P00000737694,CY0000002426,Monroe,Fairport,14450,5|A|Cold,725290,725290,05/24/2011,Market,1598.0,12784.0,1.0,1964.0,6635.0,331.75,663.5,0.0,921.0,21.17,448.9,8964.0,112.6,7054.28,82.03,1909.72,30.57,False,False,False,False,False,True,False,False,"Fairport, NY 14450
(43.089481, -77.428813)"
3041,P00000737727,CY0000001501,Erie,East Amherst,14051,5|A|Cold,725280,725280,04/14/2011,Market,1500.0,12000.0,1.0,1971.0,2980.01,149.0,298.0,0.0,720.0,24.63,465.63,0.0,58.64,0.0,57.05,0.0,1.59,False,False,False,False,True,False,False,False,"East Amherst, NY 14051
(43.031514, -78.70261)"
3042,P00000737752,CY0000002426,Monroe,Rochester,14618,5|A|Cold,725290,725290,05/27/2011,Market,1410.0,11280.0,1.0,1950.0,6908.0,345.4,690.8,0.0,479.0,1.69,101.09,4150.16,0.0,3589.08,0.0,561.08,0.0,False,False,False,False,False,True,False,False,"Rochester, NY 14618
(43.116184, -77.558148)"
3043,P00000737796,CY0000000023,Monroe,Rochester,14624,5|A|Cold,725290,725290,04/26/2011,Market,1840.0,14720.0,1.0,1970.0,4959.0,247.95,495.9,0.0,55.0,12.31,183.44,9307.61,63.9,7427.55,57.37,1880.06,6.53,False,False,False,False,False,True,False,False,"Rochester, NY 14624
(43.128513, -77.729647)"
3044,P00000737844,CY0000000705,Ontario,Farmington,14425,5|A|Cold,725290,725290,05/24/2011,Market,1859.0,14872.0,1.0,1976.0,2900.0,145.0,290.0,0.0,6549.0,-25.84,672.16,40869.34,0.0,26105.19,0.0,14764.15,0.0,False,False,False,False,False,True,False,False,"Farmington, NY 14425
(42.983721, -77.344546)"
3045,P00000737886,CY0000001911,Monroe,Honeoye Falls,14472,5|A|Cold,725290,725290,06/04/2011,Market,2065.0,16520.0,1.0,1983.0,3925.0,196.25,392.5,0.0,398.0,8.54,274.81,43881.62,0.0,40516.26,0.0,3365.35,0.0,False,False,False,False,False,True,False,False,"Honeoye Falls, NY 14472
(42.968799, -77.579991)"
3046,P00000737892,CY0000001979,Suffolk,Dix Hills,11746,4|A|Mixed-Humid,744864,744864,07/20/2011,Market,3782.0,32147.0,,,1600.0,80.0,160.0,0.0,10.0,9.71,151.57,29924.73,0.0,34897.48,0.0,-4972.75,0.0,False,False,True,False,False,False,False,False,"Dix Hills, NY 11746
(40.815715, -73.364729)"
3047,P00000737947,CY0000002531,Erie,Buffalo,14213,5|A|Cold,725280,725280,05/12/2011,Market,2454.0,19632.0,1.0,1876.0,5730.0,286.5,573.0,5157.0,97.0,28.0,413.22,0.0,129.72,0.0,134.34,0.0,-4.62,False,False,False,False,True,False,False,False,"Buffalo, NY 14213
(42.917061, -78.89191)"
3048,P00000737953,CY0000003092,Chemung,Elmira,14905,5|A|Cold,725156,725156,06/10/2011,Market,2430.0,19440.0,1.0,1910.0,2790.0,139.5,279.0,0.0,0.0,13.14,186.6,0.0,96.27,0.0,90.22,0.0,6.05,False,False,False,False,False,True,False,True,"Elmira, NY 14905
(42.08668, -76.840104)"
3049,P00000738414,CY0000001501,Erie,Tonawanda,14150,5|A|Cold,725287,725287,04/27/2011,Assisted,1472.0,11776.0,1.0,1955.0,6000.0,300.0,3000.0,0.0,720.0,23.75,453.12,0.0,81.6,0.0,68.87,0.0,12.73,False,False,False,False,True,False,False,False,"Tonawanda, NY 14150
(42.999597, -78.867291)"
3050,P00000738541,CY0000001501,Niagara,North Tonawanda,14120,5|A|Cold,725287,725287,05/10/2011,Market,3200.0,25600.0,1.0,1993.0,8000.0,400.0,800.0,7200.0,1079.0,36.92,698.1,0.0,136.89,0.0,125.66,0.0,11.24,False,False,False,False,True,False,False,False,"North Tonawanda, NY 14120
(43.05899, -78.852904)"
3051,P00000738627,CY0000001911,Monroe,Rochester,14609,5|A|Cold,998009,725290,06/02/2011,Market,1668.0,12510.0,1.0,1941.0,7466.0,373.3,746.6,6719.4,1000.0,28.86,567.92,7808.34,0.0,5673.19,0.0,2135.14,0.0,False,False,False,False,False,True,False,False,"Rochester, NY 14609
(43.175867, -77.559147)"
3052,P00000738660,CY0000002539,Wayne,Ontario,14519,5|A|Cold,998009,725290,06/25/2011,Market,2196.0,17568.0,1.0,2002.0,3586.0,179.3,358.6,0.0,109.0,21.8,327.15,5506.87,108.84,6102.91,96.68,-596.04,12.16,False,False,False,False,False,True,False,False,"Ontario, NY 14519
(43.230706, -77.31201)"
3053,P00000738711,CY0000001501,Niagara,Niagara Falls,14305,5|A|Cold,998235,725287,04/26/2011,Market,1680.0,13440.0,1.0,1920.0,4650.0,232.5,465.0,4185.0,1120.0,27.83,575.43,0.0,94.52,0.0,96.86,0.0,-2.34,False,False,False,False,True,False,False,False,"Niagara Falls, NY 14305
(43.117829, -79.033624)"
3054,P00000738730,CY0000001245,Erie,Lancaster,14086,5|A|Cold,725280,725280,05/03/2011,Assisted,1680.0,13048.0,1.0,1928.0,3760.0,188.0,1880.0,0.0,573.0,20.07,377.15,3623.27,0.0,5630.85,0.0,-2007.58,0.0,False,False,False,False,False,True,False,False,"Lancaster, NY 14086
(42.905593, -78.647176)"
3055,P00000738801,CY0000000313,Erie,Buffalo,14219,5|A|Cold,725280,725280,06/11/2011,Market,1080.0,8640.0,1.0,1948.0,3585.0,250.95,358.5,0.0,0.0,25.44,361.27,0.0,81.99,0.0,76.67,0.0,5.32,False,False,False,False,True,False,False,False,"Buffalo, NY 14219
(42.788658, -78.825402)"
3056,P00000739112,CY0000001912,Monroe,Rochester,14624,5|A|Cold,725290,725290,04/26/2011,Assisted,1802.0,14416.0,1.0,1959.0,10000.0,500.0,5000.0,0.0,669.0,34.07,591.56,3406.01,80.08,3462.16,72.75,-56.14,7.32,False,False,False,False,False,True,False,False,"Rochester, NY 14624
(43.128513, -77.729647)"
3057,P00000739117,CY0000000696,Monroe,Rochester,14609,5|A|Cold,998009,725290,04/28/2011,Assisted,1622.0,12976.0,1.0,1927.0,4750.0,237.5,2375.0,0.0,0.0,20.97,297.77,2903.54,90.82,3663.18,70.11,-759.64,20.71,False,False,False,False,False,True,False,False,"Rochester, NY 14609
(43.175867, -77.559147)"
3058,P00000739210,CY0000000004,Erie,Buffalo,14223,5|A|Cold,725280,725280,06/21/2011,Market,1608.0,12864.0,1.0,1954.0,3745.0,187.25,374.5,0.0,0.0,21.92,311.28,0.0,85.49,0.0,80.86,0.0,4.63,False,False,False,False,True,False,False,False,"Buffalo, NY 14223
(42.973445, -78.845988)"
3059,P00000739232,CY0000000313,Erie,Buffalo,14226,5|A|Cold,725280,725280,07/15/2011,Market,2760.0,22080.0,1.0,1955.0,13220.0,764.4,1322.0,0.0,0.0,129.47,1838.51,0.0,122.09,0.0,104.45,0.0,17.64,False,False,False,False,True,False,False,False,"Buffalo, NY 14226
(42.970111, -78.798863)"
3060,P00000739283,CY0000001981,Albany,Albany,12208,5|A|Cold,725180,725180,02/25/2012,Assisted,1794.0,13598.0,1.0,1950.0,7750.0,542.5,3875.0,0.0,1478.0,41.26,716.9,5708.7,88.5,4699.0,61.12,1009.71,27.39,False,False,False,True,False,False,False,False,"Albany, NY 12208
(42.655144, -73.803265)"
3061,P00000739330,CY0000000484,Erie,Tonawanda,14150,5|A|Cold,725287,725287,05/06/2011,Market,960.0,7680.0,1.0,1940.0,3380.0,118.65,338.0,0.0,354.0,28.74,464.96,0.0,87.51,0.0,90.41,0.0,-2.91,False,False,False,False,True,False,False,False,"Tonawanda, NY 14150
(42.999597, -78.867291)"
3062,P00000739441,CY0000001501,Erie,Kenmore,14217,5|A|Cold,725280,725280,04/28/2011,Assisted,1486.0,11888.0,1.0,1925.0,6000.0,300.0,3000.0,0.0,400.0,40.27,636.19,0.0,113.66,0.0,93.9,0.0,19.76,False,False,False,False,True,False,False,False,"Kenmore, NY 14217
(42.970263, -78.874694)"
3063,P00000739457,CY0000002948,Orange,Westtown,10998,5|A|Cold,740001,725038,06/18/2011,Market,5244.0,45051.0,1.0,2007.0,14680.0,793.6,1468.0,12850.0,3468.0,18.0,1058.53,18314.27,0.0,15811.28,0.0,2502.99,0.0,False,False,False,False,False,False,True,False,"Westtown, NY 10998
(41.329219, -74.544095)"
3064,P00000739676,CY0000001912,Monroe,Pittsford,14534,5|A|Cold,725290,725290,06/01/2011,Market,1646.0,12602.0,1.0,1957.0,14898.0,797.96,1489.8,12810.2,1203.0,45.56,840.72,0.0,81.2,0.0,52.02,0.0,29.17,False,False,False,False,False,True,False,False,"Pittsford, NY 14534
(43.062991, -77.51923)"
3065,P00000739685,CY0000002565,Erie,Buffalo,14207,5|A|Cold,725280,725280,06/01/2011,Assisted,2244.0,17952.0,1.0,1930.0,2600.0,130.0,1300.0,0.0,0.0,14.0,197.38,0.0,116.74,0.0,142.19,0.0,-25.46,False,False,False,False,True,False,False,False,"Buffalo, NY 14207
(42.948761, -78.898159)"
3066,P00000739862,CY0000002539,Monroe,Hilton,14468,5|A|Cold,998009,725290,05/17/2011,Market,2028.0,15210.0,1.0,1986.0,4986.0,249.3,498.6,0.0,1139.0,15.02,396.73,8069.47,74.08,10236.43,62.53,-2166.96,11.55,False,False,False,False,False,True,False,False,"Hilton, NY 14468
(43.297841, -77.795818)"
3067,P00000739870,CY0000002539,Monroe,Rochester,14626,5|A|Cold,725290,725290,06/28/2011,Assisted,1748.0,13547.0,1.0,1964.0,2400.0,120.0,1200.0,0.0,138.0,8.79,146.97,8643.81,0.0,5521.58,0.0,3122.23,0.0,False,False,False,False,False,True,False,False,"Rochester, NY 14626
(43.214513, -77.707056)"
3068,P00000739945,CY0000000313,Erie,Buffalo,14217,5|A|Cold,725280,725280,06/04/2011,Assisted,2200.0,17600.0,1.0,1928.0,6475.0,323.75,3237.5,0.0,0.0,64.45,915.13,0.0,83.03,0.0,75.51,0.0,7.52,False,False,False,False,True,False,False,False,"Buffalo, NY 14217
(42.970263, -78.874694)"
3069,P00000740037,CY0000001912,Monroe,Rochester,14621,5|A|Cold,998009,725290,05/24/2011,Market,1322.0,10576.0,1.0,1921.0,9141.0,457.05,914.1,8226.9,1186.0,23.79,529.0,4120.91,76.08,4767.92,55.26,-647.02,20.82,False,False,False,False,False,True,False,False,"Rochester, NY 14621
(43.185561, -77.601927)"
3070,P00000740083,CY0000001911,Monroe,Rochester,14618,5|A|Cold,725290,725290,04/26/2011,Market,3696.0,28176.0,1.0,1986.0,4084.0,204.2,408.4,0.0,456.0,31.92,526.59,11993.46,74.91,12347.74,85.77,-354.29,-10.87,False,False,False,False,False,True,False,False,"Rochester, NY 14618
(43.116184, -77.558148)"
3071,P00000740104,CY0000000023,Monroe,Rochester,14607,5|A|Cold,725290,725290,07/12/2011,Market,1805.0,15340.0,1.0,1895.0,5521.0,276.05,552.1,0.0,92.0,27.77,409.09,0.0,59.12,0.0,32.9,0.0,26.22,False,False,False,False,False,True,False,False,"Rochester, NY 14607
(43.150328, -77.589013)"
